head,benchmark,condition,metric,mean,events,trials,trial_sd,positive_trial_fraction,trial_min,trial_max
L16H16,repeated_sequence,correct_copy_events,source_attention,0.021433041912330628,953,32,0.0043953320173292865,1.0,0.011523411127513853,0.03030997170135379
L16H16,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L16H16,repeated_sequence,correct_copy_events,self_attention,0.06286012525800103,953,32,0.009970853530374094,1.0,0.043252055886490594,0.08220889239261547
L16H16,repeated_sequence,correct_copy_events,previous_attention,0.037725008958833295,953,32,0.006874560971268132,1.0,0.02546954434365034,0.05287228940675656
L16H16,repeated_sequence,correct_copy_events,output_gold_minus_others,0.0004796441955132705,953,32,0.0013865219042529025,0.625,-0.002212634904245878,0.0031799636460069954
L16H16,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L16H31,repeated_sequence,all_probes,source_attention,0.014970468582290659,992,32,0.005117053916874668,1.0,0.008038186179023356,0.02685020019811007
L16H31,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L16H31,repeated_sequence,all_probes,self_attention,0.12559356352416684,992,32,0.021268519275554384,1.0,0.08819314646684835,0.16524956949175365
L16H31,repeated_sequence,all_probes,previous_attention,0.045720170618932895,992,32,0.008257948559842902,1.0,0.02941181977850295,0.06332460449888341
L16H31,repeated_sequence,all_probes,output_gold_minus_others,-0.0020918342483304104,992,32,0.00238966286484219,0.28125,-0.006702824264779807,0.002227533608675003
L16H31,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L16H31,repeated_sequence,correct_copy_events,source_attention,0.01530649182444963,953,32,0.005413114266322297,1.0,0.008038186179023356,0.027993318292179277
L16H31,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L16H31,repeated_sequence,correct_copy_events,self_attention,0.1290761956411487,953,32,0.021480459525202448,1.0,0.09309337358793308,0.1694020909567674
L16H31,repeated_sequence,correct_copy_events,previous_attention,0.046788803855081926,953,32,0.008275686436595795,1.0,0.030127474540394956,0.06332460449888341
L16H31,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.002253035980940506,953,32,0.002643981896948054,0.28125,-0.006661236916746323,0.0034429067103513354
L16H31,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L17H5,repeated_sequence,all_probes,source_attention,0.026022457558288043,992,32,0.004956442093349594,1.0,0.016004869353867347,0.03671792026744374
L17H5,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L17H5,repeated_sequence,all_probes,self_attention,0.08935887904555138,992,32,0.028882394331342487,1.0,0.04688419557867512,0.15804473582595105
L17H5,repeated_sequence,all_probes,previous_attention,0.05465103676813728,992,32,0.013276981858777757,1.0,0.02551190700427058,0.08022553169529044
L17H5,repeated_sequence,all_probes,output_gold_minus_others,-0.0012689097089722992,992,32,0.003321635664557803,0.25,-0.009021518361424246,0.008788627121717699
L17H5,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L17H5,repeated_sequence,correct_copy_events,source_attention,0.02661178036983851,953,32,0.0052585615303287914,1.0,0.016974281769112816,0.03911147312389623
L17H5,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L17H5,repeated_sequence,correct_copy_events,self_attention,0.09099971395662487,953,32,0.029580870846935583,1.0,0.04789255782961845,0.16309991010154287
L17H5,repeated_sequence,correct_copy_events,previous_attention,0.055972382472881346,953,32,0.01370168090149208,1.0,0.02618617860522742,0.08284320309758186
L17H5,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.0012021648032459354,953,32,0.003288059671512968,0.25,-0.007481826629875035,0.008894534936795631
L17H5,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L18H5,repeated_sequence,all_probes,source_attention,0.010722433909904794,992,32,0.002759968600563916,1.0,0.004769892262805614,0.019176148794471257
L18H5,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L18H5,repeated_sequence,all_probes,self_attention,0.020778606547302785,992,32,0.006098691272499103,1.0,0.0122517398783877,0.03929821887774573
L18H5,repeated_sequence,all_probes,previous_attention,0.006450235136834372,992,32,0.0020472506605473716,1.0,0.0032483260973446794,0.012591000621943104
L18H5,repeated_sequence,all_probes,output_gold_minus_others,-0.0010664581087410391,992,32,0.0010101005269546796,0.15625,-0.0032945222131186918,0.0007164082264587764
L18H5,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L18H5,repeated_sequence,correct_copy_events,source_attention,0.010968175472577675,953,32,0.0028544066960870685,1.0,0.004964829125473726,0.02037203592922667
L18H5,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L18H5,repeated_sequence,correct_copy_events,self_attention,0.02129754419023868,953,32,0.006419908201872421,1.0,0.0122517398783877,0.04052141193145265
L18H5,repeated_sequence,correct_copy_events,previous_attention,0.006588737546424455,953,32,0.0021145652945268553,1.0,0.003364727125569646,0.012991533824242651
L18H5,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.001323764891135934,953,32,0.0010859694819915547,0.125,-0.003926258140789537,0.0007164082264587764
L18H5,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L18H19,repeated_sequence,all_probes,source_attention,0.10068459260987912,992,32,0.02988021224689843,1.0,0.04685428325507429,0.17370343870378188
L18H19,repeated_sequence,all_probes,source_argmax,0.02318548387096774,992,32,0.03775654083846582,0.4375,0.0,0.16129032258064516
L18H19,repeated_sequence,all_probes,self_attention,0.03586522710875509,992,32,0.009930730186543458,1.0,0.015186259124968801,0.05616132817381332
L18H19,repeated_sequence,all_probes,previous_attention,0.006454233204514763,992,32,0.002066120031212178,1.0,0.003100245651195667,0.01053522062777061
L18H19,repeated_sequence,all_probes,output_gold_minus_others,0.03597867030722198,992,32,0.012003241931913294,1.0,0.012652302348625756,0.06425373634744075
L18H19,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L18H19,repeated_sequence,correct_copy_events,source_attention,0.1038049740605883,953,32,0.032006898287566324,1.0,0.047555316576798415,0.19088318039264
L18H19,repeated_sequence,correct_copy_events,source_argmax,0.024409396684146406,953,32,0.04047244286596191,0.4375,0.0,0.17857142857142858
L18H19,repeated_sequence,correct_copy_events,self_attention,0.036528454208985345,953,32,0.01014301081003339,1.0,0.01519335969351232,0.057705961095554564
L18H19,repeated_sequence,correct_copy_events,previous_attention,0.006456501337406164,953,32,0.002075121845156154,1.0,0.003028118192257049,0.010844466021323267
L18H19,repeated_sequence,correct_copy_events,output_gold_minus_others,0.03760004289882839,953,32,0.013057765529885636,1.0,0.010998500824167297,0.07218656858562358
L18H19,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L19H16,repeated_sequence,all_probes,source_attention,0.286491591371164,992,32,0.060632629381866456,1.0,0.14384501848009326,0.4438674685455138
L19H16,repeated_sequence,all_probes,source_argmax,0.35786290322580644,992,32,0.16738924239830666,1.0,0.03225806451612903,0.8064516129032258
L19H16,repeated_sequence,all_probes,self_attention,0.0311090585469027,992,32,0.00888195528424831,1.0,0.01601245037595471,0.055380172884812756
L19H16,repeated_sequence,all_probes,previous_attention,0.006037961124540685,992,32,0.0013736295296058651,1.0,0.0031333104740159825,0.008961335673267323
L19H16,repeated_sequence,all_probes,output_gold_minus_others,-0.10353534613551024,992,32,0.024694612774510346,0.0,-0.16841362416744232,-0.0477303528947936
L19H16,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L19H16,repeated_sequence,correct_copy_events,source_attention,0.29389340104223277,953,32,0.06124077334486035,1.0,0.14700868353247643,0.45342979282140733
L19H16,repeated_sequence,correct_copy_events,source_argmax,0.3673371371629853,953,32,0.17216573588383424,1.0,0.034482758620689655,0.8333333333333334
L19H16,repeated_sequence,correct_copy_events,self_attention,0.03126749065492955,953,32,0.00884875070848441,1.0,0.016029682161752136,0.05645292402089884
L19H16,repeated_sequence,correct_copy_events,previous_attention,0.006072286787544279,953,32,0.0014170774593533853,1.0,0.0031549108326241063,0.009111132759911319
L19H16,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.1064962496642054,953,32,0.025336438510932674,0.0,-0.1693661908308665,-0.046030491895588305
L19H16,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L20H1,repeated_sequence,all_probes,source_attention,0.057545356232073956,992,32,0.015166653394832006,1.0,0.03311732916101333,0.09301073086117545
L20H1,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L20H1,repeated_sequence,all_probes,self_attention,0.10408473146843232,992,32,0.025850859661583007,1.0,0.0574290405192803,0.17105009295647183
L20H1,repeated_sequence,all_probes,previous_attention,0.02666492694606859,992,32,0.009567737990889448,1.0,0.011968719194673242,0.052824723121199395
L20H1,repeated_sequence,all_probes,output_gold_minus_others,-0.027756893202774423,992,32,0.01003384156919289,0.0,-0.046484000890726046,-0.01505539349971279
L20H1,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L20H1,repeated_sequence,correct_copy_events,source_attention,0.05882586802538935,953,32,0.015858173099137104,1.0,0.03076496013793452,0.09577476512640715
L20H1,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L20H1,repeated_sequence,correct_copy_events,self_attention,0.10588526202774934,953,32,0.02664745940866318,1.0,0.05770703815699865,0.1761355214131375
L20H1,repeated_sequence,correct_copy_events,previous_attention,0.027445625099239118,953,32,0.010018317067013525,1.0,0.012300519676258167,0.05446494352848579
L20H1,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.028425170376817542,953,32,0.010537253451649584,0.0,-0.04681502513897916,-0.013587907615021384
L20H1,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L21H6,repeated_sequence,all_probes,source_attention,0.5013817518624379,992,32,0.0844237244457924,1.0,0.3039644506549643,0.6442574428454522
L21H6,repeated_sequence,all_probes,source_argmax,0.6381048387096775,992,32,0.13801568155177488,1.0,0.3225806451612903,0.8387096774193549
L21H6,repeated_sequence,all_probes,self_attention,0.06579642641102715,992,32,0.017465249753718787,1.0,0.03341452594500997,0.11957534155507962
L21H6,repeated_sequence,all_probes,previous_attention,0.002210808386840244,992,32,0.0010895364392047417,1.0,0.0007768140547399994,0.004725372309768582
L21H6,repeated_sequence,all_probes,output_gold_minus_others,0.41972406652565686,992,32,0.08190632944780775,1.0,0.27383436935563243,0.6251523559612613
L21H6,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L21H6,repeated_sequence,correct_copy_events,source_attention,0.517705894419386,953,32,0.08493524610279661,1.0,0.3233219851450673,0.6651909954845905
L21H6,repeated_sequence,correct_copy_events,source_argmax,0.6633255700778643,953,32,0.14112761801062979,1.0,0.3448275862068966,0.8387096774193549
L21H6,repeated_sequence,correct_copy_events,self_attention,0.06490077211231476,953,32,0.017850151527422066,1.0,0.026356507438079765,0.12204588123131543
L21H6,repeated_sequence,correct_copy_events,previous_attention,0.0019790728150486186,953,32,0.0009504524212496993,1.0,0.0007768140547399994,0.004715933072444992
L21H6,repeated_sequence,correct_copy_events,output_gold_minus_others,0.4344285589853524,953,32,0.08255257517622688,1.0,0.2914212116778925,0.6438626877963542
L21H6,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L21H22,repeated_sequence,all_probes,source_attention,0.11040201404494515,992,32,0.02400954053902433,1.0,0.06308567864940531,0.1832264787968128
L21H22,repeated_sequence,all_probes,source_argmax,0.10282258064516128,992,32,0.0533761632484807,0.96875,0.0,0.25806451612903225
L21H22,repeated_sequence,all_probes,self_attention,0.07306105125219127,992,32,0.015484239696270214,1.0,0.04530710413406092,0.11023153592231533
L21H22,repeated_sequence,all_probes,previous_attention,0.013256425264234307,992,32,0.00392200051930337,1.0,0.007180478548698668,0.02149689937059227
L21H22,repeated_sequence,all_probes,output_gold_minus_others,0.07028270436031533,992,32,0.038602627531658246,1.0,0.00661154841485944,0.15971408604133513
L21H22,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L21H22,repeated_sequence,correct_copy_events,source_attention,0.11224813610822248,953,32,0.023745774136218423,1.0,0.0648548666232576,0.1832264787968128
L21H22,repeated_sequence,correct_copy_events,source_argmax,0.10368018035912918,953,32,0.053730288073791696,0.96875,0.0,0.25806451612903225
L21H22,repeated_sequence,correct_copy_events,self_attention,0.07532103855997438,953,32,0.01617762811582362,1.0,0.04713870337682551,0.11241256861529987
L21H22,repeated_sequence,correct_copy_events,previous_attention,0.013368655786034097,953,32,0.004164878057241828,1.0,0.00736187285995887,0.02290167623592926
L21H22,repeated_sequence,correct_copy_events,output_gold_minus_others,0.07189952246045023,953,32,0.04219311054121617,1.0,0.00652816990041174,0.17572948872111738
L21H22,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L21H25,repeated_sequence,all_probes,source_attention,0.024305599366632503,992,32,0.009557730711940491,1.0,0.007744721352918854,0.04509473156424299
L21H25,repeated_sequence,all_probes,source_argmax,0.0030241935483870967,992,32,0.00955305100259029,0.09375,0.0,0.03225806451612903
L21H25,repeated_sequence,all_probes,self_attention,0.03523510851974082,992,32,0.009336469884014756,1.0,0.020463152799845463,0.06131874558031409
L21H25,repeated_sequence,all_probes,previous_attention,0.0040249514783114145,992,32,0.0018661341890819888,1.0,0.0017571487887541861,0.01187455545145748
L21H25,repeated_sequence,all_probes,output_gold_minus_others,0.0013151747835147562,992,32,0.00299632087757025,0.53125,-0.001979377237148583,0.010244260489520046
L21H25,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L21H25,repeated_sequence,correct_copy_events,source_attention,0.02366110416473248,953,32,0.008897683319128014,1.0,0.007346587374019597,0.044428682009068625
L21H25,repeated_sequence,correct_copy_events,source_argmax,0.0020833333333333333,953,32,0.008197822947299411,0.0625,0.0,0.03333333333333333
L21H25,repeated_sequence,correct_copy_events,self_attention,0.03592326757806556,953,32,0.009947851737544358,1.0,0.02043277333121233,0.06315866213505311
L21H25,repeated_sequence,correct_copy_events,previous_attention,0.004113897177418316,953,32,0.0019440485896237984,1.0,0.0017571487887541861,0.012250231711853606
L21H25,repeated_sequence,correct_copy_events,output_gold_minus_others,0.0012704808653288694,953,32,0.0028466884142625006,0.53125,-0.0022180319988522037,0.010391720795693497
L21H25,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L22H15,repeated_sequence,all_probes,source_attention,0.0017113887931607735,992,32,0.0003515444381098326,1.0,0.0011384646772527166,0.002733070452156807
L22H15,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L22H15,repeated_sequence,all_probes,self_attention,0.008949215796629658,992,32,0.001925403090611474,1.0,0.005425990994779333,0.01346380939526904
L22H15,repeated_sequence,all_probes,previous_attention,0.006159580574955813,992,32,0.0012009447438541898,1.0,0.0038002539640142313,0.00895545119419694
L22H15,repeated_sequence,all_probes,output_gold_minus_others,0.00010308768340168638,992,32,0.000576167908316746,0.5,-0.0008370592108657283,0.0014488038216387072
