pair_id,family,order,writer,site,condition,readout,lp_query_mother,lp_other_candidate,lp_other_mothers_mean,lp_query_child,contrast_candidates,contrast_all_mothers,query_mother_is_top_candidate,other_candidate_is_top_candidate,query_child_is_top_candidate,mother_in_top5,top_tokens
000/direct/base/0/order0,0,0,L17H1,query_is,intact_clean,identity,-7.443750858306885,-14.154687881469727,-16.615625381469727,-16.170312881469727,6.710937023162842,7.941405773162842,True,False,False,False, hello| | cat| x| \
016/direct/base/0/order0,16,0,L15H25,query_child_last,irrelevant,mother_of,-5.994750499725342,-6.565062999725342,-6.035766124725342,-11.8463134765625,0.5703125,0.3056640625,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order0,16,0,L15H25,query_child_last,none,identity,-10.5884428024292,-11.3150053024292,-11.1509428024292,-18.041568756103516,0.7265625,0.64453125,True,False,False,False, x| | hello| ;| cat
016/direct/base/0/order0,16,0,L15H25,query_child_last,none,mother_of,-6.178830623626709,-6.680783748626709,-6.288205623626709,-12.083127975463867,0.501953125,0.3056640625,True,False,False,False, k| Mary| mary| mar| j
016/direct/base/0/order0,16,0,L15H25,query_is,intact_clean,identity,-8.906526565551758,-8.605745315551758,-9.281526565551758,-16.234651565551758,-0.30078125,0.037109375,False,True,False,False, hello| | is| ;| cat
016/direct/base/0/order0,16,0,L15H25,query_is,intact_clean,mother_of,-5.984054088592529,-6.579757213592529,-6.025069713592529,-11.825851440429688,0.595703125,0.318359375,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order0,16,0,L15H25,query_is,head_site,identity,-8.905583381652832,-8.608708381652832,-9.280583381652832,-16.241519927978516,-0.296875,0.0390625,False,True,False,False, hello| | is| ;| cat
016/direct/base/0/order0,16,0,L15H25,query_is,head_site,mother_of,-5.984103679656982,-6.575900554656982,-6.023166179656982,-11.82590103149414,0.591796875,0.3154296875,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order0,16,0,L15H25,query_is,head_span,identity,-8.905583381652832,-8.608708381652832,-9.280583381652832,-16.241519927978516,-0.296875,0.0390625,False,True,False,False, hello| | is| ;| cat
016/direct/base/0/order0,16,0,L15H25,query_is,head_span,mother_of,-5.984103679656982,-6.575900554656982,-6.023166179656982,-11.82590103149414,0.591796875,0.3154296875,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order0,16,0,L15H25,query_is,intact_corrupted,identity,-9.12331485748291,-8.66628360748291,-9.38503360748291,-16.420190811157227,-0.45703125,-0.09765625,False,True,False,False, hello| | ;| cat| is
016/direct/base/0/order0,16,0,L15H25,query_is,intact_corrupted,mother_of,-5.987950325012207,-6.566075325012207,-6.028965950012207,-11.839512825012207,0.578125,0.3095703125,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order0,16,0,L15H25,query_is,irrelevant,identity,-9.146452903747559,-8.595671653747559,-9.365202903747559,-16.443328857421875,-0.55078125,-0.166015625,False,True,False,False, hello| | is| cat| ;
016/direct/base/0/order0,16,0,L15H25,query_is,irrelevant,mother_of,-5.991771697998047,-6.575756072998047,-6.030834197998047,-11.849193572998047,0.583984375,0.3115234375,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order0,16,0,L15H25,query_is,none,identity,-10.5884428024292,-11.3150053024292,-11.1509428024292,-18.041568756103516,0.7265625,0.64453125,True,False,False,False, x| | hello| ;| cat
016/direct/base/0/order0,16,0,L15H25,query_is,none,mother_of,-6.178830623626709,-6.680783748626709,-6.288205623626709,-12.083127975463867,0.501953125,0.3056640625,True,False,False,False, k| Mary| mary| mar| j
016/direct/base/0/order1,16,1,L17H1,query_is,intact_clean,identity,-8.675479888916016,-7.827823638916016,-9.070011138916016,-16.612979888916016,-0.84765625,-0.2265625,False,True,False,False, hello| | cat| x| \
016/direct/base/0/order1,16,1,L17H1,query_is,intact_clean,mother_of,-6.052866458892822,-6.652475833892822,-6.095835208892822,-11.929819107055664,0.599609375,0.3212890625,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_is,head_site,identity,-8.857933044433594,-7.502464294433594,-9.053245544433594,-16.576683044433594,-1.35546875,-0.580078125,False,True,False,False, hello| | x| cat| \
016/direct/base/0/order1,16,1,L17H1,query_is,head_site,mother_of,-6.0519585609436035,-6.6398491859436035,-6.0929741859436035,-11.928911209106445,0.587890625,0.314453125,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_is,head_span,identity,-8.857933044433594,-7.502464294433594,-9.053245544433594,-16.576683044433594,-1.35546875,-0.580078125,False,True,False,False, hello| | x| cat| \
016/direct/base/0/order1,16,1,L17H1,query_is,head_span,mother_of,-6.0519585609436035,-6.6398491859436035,-6.0929741859436035,-11.928911209106445,0.587890625,0.314453125,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_is,intact_corrupted,identity,-8.891072273254395,-7.3949785232543945,-9.051228523254395,-16.617633819580078,-1.49609375,-0.66796875,False,True,False,False, hello| | x| cat| \
016/direct/base/0/order1,16,1,L17H1,query_is,intact_corrupted,mother_of,-6.052455425262451,-6.648158550262451,-6.093471050262451,-11.92940902709961,0.595703125,0.318359375,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_is,irrelevant,identity,-8.867669105529785,-7.535638332366943,-9.062981605529785,-16.6098575592041,-1.3320307731628418,-0.5683591365814209,False,True,False,False, hello| | cat| x| \
016/direct/base/0/order1,16,1,L17H1,query_is,irrelevant,mother_of,-6.054638385772705,-6.652294635772705,-6.097607135772705,-11.929637908935547,0.59765625,0.3203125,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_is,none,identity,-10.5884428024292,-11.3150053024292,-11.1509428024292,-18.041568756103516,0.7265625,0.64453125,True,False,False,False, x| | hello| ;| cat
016/direct/base/0/order1,16,1,L17H1,query_is,none,mother_of,-6.178830623626709,-6.680783748626709,-6.288205623626709,-12.083127975463867,0.501953125,0.3056640625,True,False,False,False, k| Mary| mary| mar| j
016/direct/base/0/order1,16,1,L17H1,query_period,intact_clean,identity,-8.772393226623535,-7.737236976623535,-9.065361976623535,-16.51067352294922,-1.03515625,-0.37109375,False,True,False,False, hello| | cat| x| Hello
016/direct/base/0/order1,16,1,L17H1,query_period,intact_clean,mother_of,-6.045759201049805,-6.637556076049805,-6.090681076049805,-11.926618576049805,0.591796875,0.318359375,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_period,head_site,identity,-8.777673721313477,-7.719079971313477,-9.058923721313477,-16.508142471313477,-1.05859375,-0.388671875,False,True,False,False, hello| | cat| x| Hello
016/direct/base/0/order1,16,1,L17H1,query_period,head_site,mother_of,-6.045562744140625,-6.623687744140625,-6.090484619140625,-11.920562744140625,0.578125,0.3115234375,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_period,head_span,identity,-8.777673721313477,-7.719079971313477,-9.058923721313477,-16.508142471313477,-1.05859375,-0.388671875,False,True,False,False, hello| | cat| x| Hello
016/direct/base/0/order1,16,1,L17H1,query_period,head_span,mother_of,-6.045562744140625,-6.623687744140625,-6.090484619140625,-11.920562744140625,0.578125,0.3115234375,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_period,intact_corrupted,identity,-8.77975082397461,-7.686000823974609,-9.06881332397461,-16.49459457397461,-1.09375,-0.40234375,False,True,False,False, hello| | cat| x| Hello
016/direct/base/0/order1,16,1,L17H1,query_period,intact_corrupted,mother_of,-6.048459529876709,-6.634397029876709,-6.093381404876709,-11.927366256713867,0.5859375,0.3154296875,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_period,irrelevant,identity,-8.710145950317383,-7.557801723480225,-8.807802200317383,-16.335145950317383,-1.1523442268371582,-0.5273439884185791,False,True,False,False, hello| | cat| x| ;
016/direct/base/0/order1,16,1,L17H1,query_period,irrelevant,mother_of,-6.035690784454346,-6.611862659454346,-6.086472034454346,-11.932174682617188,0.576171875,0.3134765625,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L17H1,query_period,none,identity,-10.5884428024292,-11.3150053024292,-11.1509428024292,-18.041568756103516,0.7265625,0.64453125,True,False,False,False, x| | hello| ;| cat
016/direct/base/0/order1,16,1,L17H1,query_period,none,mother_of,-6.178830623626709,-6.680783748626709,-6.288205623626709,-12.083127975463867,0.501953125,0.3056640625,True,False,False,False, k| Mary| mary| mar| j
016/direct/base/0/order1,16,1,L15H25,query_child_last,intact_clean,identity,-9.225015640258789,-8.611734390258789,-9.533609390258789,-15.783609390258789,-0.61328125,-0.15234375,False,True,False,False, hello| cat| | ;| Hello
016/direct/base/0/order1,16,1,L15H25,query_child_last,intact_clean,mother_of,-5.958070755004883,-6.532289505004883,-6.002992630004883,-11.786195755004883,0.57421875,0.3095703125,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_child_last,head_site,identity,-9.217665672302246,-8.608290672302246,-9.522353172302246,-15.745009422302246,-0.609375,-0.15234375,False,True,False,False, hello| cat| | ;| Hello
016/direct/base/0/order1,16,1,L15H25,query_child_last,head_site,mother_of,-5.963451385498047,-6.537670135498047,-6.004467010498047,-11.787670135498047,0.57421875,0.3076171875,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_child_last,head_span,identity,-9.217665672302246,-8.608290672302246,-9.522353172302246,-15.745009422302246,-0.609375,-0.15234375,False,True,False,False, hello| cat| | ;| Hello
016/direct/base/0/order1,16,1,L15H25,query_child_last,head_span,mother_of,-5.963451385498047,-6.537670135498047,-6.004467010498047,-11.787670135498047,0.57421875,0.3076171875,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_child_last,intact_corrupted,identity,-9.234485626220703,-8.636829376220703,-9.535266876220703,-15.761829376220703,-0.59765625,-0.1484375,False,True,False,False, hello| cat| | ;| Hello
016/direct/base/0/order1,16,1,L15H25,query_child_last,intact_corrupted,mother_of,-5.969600677490234,-6.541866302490234,-6.010616302490234,-11.803585052490234,0.572265625,0.306640625,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_child_last,irrelevant,identity,-9.269248962402344,-8.675498962402344,-9.374717712402344,-16.659873962402344,-0.59375,-0.244140625,False,True,False,False, hello| cat| | ;| Hello
016/direct/base/0/order1,16,1,L15H25,query_child_last,irrelevant,mother_of,-5.992921352386475,-6.561280727386475,-6.035890102386475,-11.842531204223633,0.568359375,0.3056640625,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_child_last,none,identity,-10.5884428024292,-11.3150053024292,-11.1509428024292,-18.041568756103516,0.7265625,0.64453125,True,False,False,False, x| | hello| ;| cat
016/direct/base/0/order1,16,1,L15H25,query_child_last,none,mother_of,-6.178830623626709,-6.680783748626709,-6.288205623626709,-12.083127975463867,0.501953125,0.3056640625,True,False,False,False, k| Mary| mary| mar| j
016/direct/base/0/order1,16,1,L15H25,query_is,intact_clean,identity,-9.00366497039795,-8.67553997039795,-9.30053997039795,-16.296632766723633,-0.328125,-0.015625,False,True,False,False, hello| is| | ;| cat
016/direct/base/0/order1,16,1,L15H25,query_is,intact_clean,mother_of,-5.989579200744629,-6.593094825744629,-6.030594825744629,-11.835282325744629,0.603515625,0.322265625,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_is,head_site,identity,-9.009318351745605,-8.677287101745605,-9.310099601745605,-16.306194305419922,-0.33203125,-0.015625,False,True,False,False, hello| is| | ;| cat
016/direct/base/0/order1,16,1,L15H25,query_is,head_site,mother_of,-5.988714218139648,-6.590276718139648,-6.029729843139648,-11.836370468139648,0.6015625,0.3212890625,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_is,head_span,identity,-9.009318351745605,-8.677287101745605,-9.310099601745605,-16.306194305419922,-0.33203125,-0.015625,False,True,False,False, hello| is| | ;| cat
016/direct/base/0/order1,16,1,L15H25,query_is,head_span,mother_of,-5.988714218139648,-6.590276718139648,-6.029729843139648,-11.836370468139648,0.6015625,0.3212890625,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_is,intact_corrupted,identity,-9.135025978088379,-8.588150978088379,-9.373307228088379,-16.424089431762695,-0.546875,-0.154296875,False,True,False,False, hello| | is| ;| cat
016/direct/base/0/order1,16,1,L15H25,query_is,intact_corrupted,mother_of,-5.991547584533691,-6.579438209533691,-6.032563209533691,-11.845063209533691,0.587890625,0.314453125,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_is,irrelevant,identity,-9.077922821044922,-8.562297821044922,-9.359172821044922,-16.394329071044922,-0.515625,-0.1171875,False,True,False,False, hello| | ;| cat| is
016/direct/base/0/order1,16,1,L15H25,query_is,irrelevant,mother_of,-5.991613864898682,-6.569738864898682,-6.032629489898682,-11.847082138061523,0.578125,0.3095703125,True,False,False,False, Mary| k| mar| mary| j
016/direct/base/0/order1,16,1,L15H25,query_is,none,identity,-10.5884428024292,-11.3150053024292,-11.1509428024292,-18.041568756103516,0.7265625,0.64453125,True,False,False,False, x| | hello| ;| cat
016/direct/base/0/order1,16,1,L15H25,query_is,none,mother_of,-6.178830623626709,-6.680783748626709,-6.288205623626709,-12.083127975463867,0.501953125,0.3056640625,True,False,False,False, k| Mary| mary| mar| j
032/direct/base/0/order0,32,0,L17H1,query_is,intact_clean,identity,-7.224913120269775,-15.193663597106934,-16.998350143432617,-14.388976097106934,7.968750476837158,8.87109375,True,False,False,False, hello| | cat| x| \
032/direct/base/0/order0,32,0,L17H1,query_is,intact_clean,mother_of,-6.300477504730225,-6.550477504730225,-10.378602981567383,-8.952821731567383,0.25,2.164062738418579,True,False,False,False, Mary| k| mar| mary| j
032/direct/base/0/order0,32,0,L17H1,query_is,head_site,identity,-7.407402992248535,-15.067559242248535,-17.00506019592285,-14.411309242248535,7.66015625,8.628906726837158,True,False,False,False, hello| | cat| x| \
032/direct/base/0/order0,32,0,L17H1,query_is,head_site,mother_of,-6.315474033355713,-6.542036533355713,-10.374067306518555,-8.948286056518555,0.2265625,2.142577886581421,True,False,False,False, Mary| k| mar| mary| j
032/direct/base/0/order0,32,0,L17H1,query_is,head_span,identity,-7.407402992248535,-15.067559242248535,-17.00506019592285,-14.411309242248535,7.66015625,8.628906726837158,True,False,False,False, hello| | cat| x| \
032/direct/base/0/order0,32,0,L17H1,query_is,head_span,mother_of,-6.315474033355713,-6.542036533355713,-10.374067306518555,-8.948286056518555,0.2265625,2.142577886581421,True,False,False,False, Mary| k| mar| mary| j
032/direct/base/0/order0,32,0,L17H1,query_is,intact_corrupted,identity,-7.400077819824219,-15.025077819824219,-16.98601531982422,-14.376640319824219,7.625,8.60546875,True,False,False,False, hello| | cat| x| \
032/direct/base/0/order0,32,0,L17H1,query_is,intact_corrupted,mother_of,-6.312294006347656,-6.536903381347656,-10.372840881347656,-8.947059631347656,0.224609375,2.142578125,True,False,False,False, Mary| k| mar| mary| j
032/direct/base/0/order0,32,0,L17H1,query_is,irrelevant,identity,-7.439545154571533,-15.009858131408691,-17.033294677734375,-14.439545631408691,7.570312976837158,8.58203125,True,False,False,False, hello| | cat| x| \
032/direct/base/0/order0,32,0,L17H1,query_is,irrelevant,mother_of,-6.306966781616211,-6.525716781616211,-10.365560531616211,-8.931966781616211,0.21875,2.138671875,True,False,False,False, Mary| k| mar| mary| j
032/direct/base/0/order0,32,0,L17H1,query_is,none,identity,-9.3892240524292,-16.447818756103516,-19.104068756103516,-16.619693756103516,7.058594703674316,8.386719703674316,True,False,False,False, x| | hello| ;| cat
032/direct/base/0/order0,32,0,L17H1,query_is,none,mother_of,-6.426877498626709,-6.567502498626709,-10.422971725463867,-9.063596725463867,0.140625,2.068359613418579,True,False,False,False, k| Mary| mary| mar| j
032/direct/base/0/order0,32,0,L17H1,query_period,intact_clean,identity,-7.2718505859375,-15.1077880859375,-16.7327880859375,-13.9281005859375,7.8359375,8.6484375,True,False,False,False, hello| | cat| x| ;
032/direct/base/0/order0,32,0,L17H1,query_period,intact_clean,mother_of,-6.256989479064941,-6.542145729064941,-10.350739479064941,-8.913239479064941,0.28515625,2.189453125,True,False,False,False, Mary| k| mar| mary| j
032/direct/base/0/order0,32,0,L17H1,query_period,head_site,identity,-7.267576217651367,-15.080076217651367,-16.712888717651367,-13.916013717651367,7.8125,8.62890625,True,False,False,False, hello| | cat| x| ;
032/direct/base/0/order0,32,0,L17H1,query_period,head_site,mother_of,-6.267170429229736,-6.524982929229736,-10.349201202392578,-8.911701202392578,0.2578125,2.169921636581421,True,False,False,False, Mary| k| mar| mary| j
